"time","Freq1","Freq2","Freq3","orificeHeater","gapQF","stab1","stab2","stab3"
"15-Jan-12 11.36.30.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.36.40.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.36.50.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.37.00.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.37.10.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.37.20.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.37.30.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.37.40.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.37.50.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.38.00.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.38.10.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.38.20.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.38.30.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.38.40.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.38.50.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.39.00.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.39.10.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.39.20.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.39.30.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.39.40.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.39.50.000 PM",7298.26150154433,7215.5292776021,7578.03447688418,"000",0,1,1,1
"15-Jan-12 11.40.00.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.40.10.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.40.20.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.40.30.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.40.40.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.40.50.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.41.00.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.41.10.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.41.20.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.41.30.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.41.40.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.41.50.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.42.00.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.42.10.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.42.20.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.42.30.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.42.40.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.42.50.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.43.00.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.43.10.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.43.20.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.43.30.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.43.40.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.43.50.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.44.00.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.44.10.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.44.20.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.44.30.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.44.40.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.44.50.000 PM",7297.68942178855,7215.17369328242,7578.08151600307,"000",0,1,1,1
"15-Jan-12 11.45.00.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.45.10.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.45.20.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.45.30.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.45.40.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.45.50.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.46.00.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.46.10.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.46.20.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.46.30.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.46.40.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.46.50.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.47.00.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.47.10.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.47.20.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.47.30.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.47.40.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.47.50.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.48.00.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.48.10.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.48.20.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.48.30.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.48.40.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.48.50.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.49.00.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.49.10.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.49.20.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.49.30.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.49.40.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.49.50.000 PM",7298.08750584092,7215.18990610702,7578.08290195681,"000",0,1,1,1
"15-Jan-12 11.50.00.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.50.10.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.50.20.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.50.30.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.50.40.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.50.50.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.51.00.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.51.10.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.51.20.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.51.30.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.51.40.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.51.50.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.52.00.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.52.10.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.52.20.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.52.30.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.52.40.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.52.50.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.53.00.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.53.10.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.53.20.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.53.30.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.53.40.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.53.50.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.54.00.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.54.10.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.54.20.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.54.30.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.54.40.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.54.50.000 PM",7297.67706808776,7215.32316030951,7578.12069866927,"000",0,1,1,1
"15-Jan-12 11.55.00.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.55.10.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.55.20.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.55.30.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.55.40.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.55.50.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.56.00.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.56.10.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.56.20.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.56.30.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.56.40.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.56.50.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.57.00.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.57.10.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.57.20.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.57.30.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.57.40.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.57.50.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.58.00.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.58.10.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.58.20.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.58.30.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.58.40.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.58.50.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.59.00.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.59.10.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.59.20.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.59.30.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.59.40.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"15-Jan-12 11.59.50.000 PM",7297.88855581135,7216.12778797653,7578.09992880211,"000",0,1,1,1
"16-Jan-12 12.00.00.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.00.10.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.00.20.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.00.30.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.00.40.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.00.50.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.01.00.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.01.10.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.01.20.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.01.30.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.01.40.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.01.50.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.02.00.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.02.10.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.02.20.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.02.30.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.02.40.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.02.50.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.03.00.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.03.10.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.03.20.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.03.30.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.03.40.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.03.50.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.04.00.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.04.10.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.04.20.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.04.30.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.04.40.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.04.50.000 AM",7297.42840572302,7216.24496925346,7578.1456401884,"000",0,1,1,1
"16-Jan-12 12.05.00.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.05.10.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.05.20.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.05.30.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.05.40.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.05.50.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.06.00.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.06.10.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.06.20.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.06.30.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.06.40.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.06.50.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.07.00.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.07.10.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.07.20.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.07.30.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.07.40.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.07.50.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.08.00.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.08.10.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.08.20.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.08.30.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.08.40.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.08.50.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.09.00.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.09.10.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.09.20.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.09.30.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.09.40.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.09.50.000 AM",7298.02028277064,7215.51506551705,7578.05028437906,"000",0,1,1,1
"16-Jan-12 12.10.00.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.10.10.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.10.20.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.10.30.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.10.40.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.10.50.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.11.00.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.11.10.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.11.20.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.11.30.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.11.40.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.11.50.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.12.00.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.12.10.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.12.20.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.12.30.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.12.40.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.12.50.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.13.00.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.13.10.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.13.20.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.13.30.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.13.40.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.13.50.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.14.00.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.14.10.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.14.20.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.14.30.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.14.40.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.14.50.000 AM",7298.32196277912,7215.71972248933,7578.10973390736,"000",0,1,1,1
"16-Jan-12 12.15.00.000 AM",7298.03957831311,7216.06816454958,7578.13957747618,"000",0,1,1,1
